id,name,city,country,IATA,ICAO,lat,long,altitude,timezone,dst,tzinfo,type,source
7814,"Lask Military Air Base","Lask","Poland",\N,"EPLK",51.551700592,19.179100036599998,633,1,"E","Europe/Warsaw","airport","OurAirports"
7815,"Miroslawiec Military Air Base","Miroslawiec","Poland",\N,"EPMI",53.395099639899996,16.0827999115,459,1,"E","Europe/Warsaw","airport","OurAirports"
7816,"Krzesiny Military Air Base","Poznan","Poland",\N,"EPKS",52.3316993713,16.9664001465,265,1,"E","Europe/Warsaw","airport","OurAirports"
7817,"Olive Branch Airport","Olive Branch","United States","OLV","KOLV",34.9786987305,-89.78690338130001,402,-6,"A","America/Chicago","airport","OurAirports"
7818,"Viña del mar Airport","Vina del Mar","Chile","KNA","SCVM",-32.9496,-71.4786,461,-4,"S","America/Santiago","airport","OurAirports"
7820,"Brampton Airport","Brampton","Canada",\N,"CNC3",43.7602996826,-79.875,935,-5,"A","America/Toronto","airport","OurAirports"
7821,"Zonguldak Airport","Zonguldak","Turkey","ONQ","LTAS",41.506401062,32.0886001587,39,3,"E","Europe/Istanbul","airport","OurAirports"
7822,"Rocky Mountain Metropolitan Airport","Broomfield-CO","United States","BJC","KBJC",39.90879822,-105.1169968,5673,-7,"A","America/Denver","airport","OurAirports"
7826,"Salem Municipal Airport/McNary Field","Salem","United States","SLE","KSLE",44.90950012,-123.0029984,214,-8,"A","America/Los_Angeles","airport","OurAirports"
7827,"Tunica Municipal Airport","Tunica","United States","UTM","KUTA",34.680999755859,-90.346702575684,194,-6,"A","America/Chicago","airport","OurAirports"
7828,"Batken Airport","Batken","Kyrgyzstan",\N,"UA30",40.042899,70.83784,3517,6,"E","Asia/Bishkek","airport","OurAirports"
7830,"Kasaba Bay Airport","Kasaba Bay","Zambia","ZKB","FLKY",-8.524999618530273,30.663000106811523,2780,2,"U","Africa/Lusaka","airport","OurAirports"
7831,"Hunt Field","Lindau","Germany","LND","KLND",42.8152008057,-108.730003357,5586,-7,"E","America/Denver","airport","OurAirports"
7834,"Hoogeveen Airfield","Hoogeveen","Netherlands",\N,"EHHO",52.730801,6.51611,40,1,"E","Europe/Amsterdam","airport","OurAirports"
7835,"Teuge Airport","Deventer","Netherlands",\N,"EHTE",52.2447013855,6.04666996002,17,1,"E","Europe/Amsterdam","airport","OurAirports"
7836,"Midden-Zeeland Airport","Middelburg","Netherlands",\N,"EHMZ",51.5121994019,3.73111009598,6,1,"E","Europe/Amsterdam","airport","OurAirports"
7837,"Ameland Airfield","Ameland","Netherlands",\N,"EHAL",53.451698,5.67722,11,1,"E","Europe/Amsterdam","airport","OurAirports"
7838,"Saint-Cyr-l'École Airport","Saint-Cyr","France",\N,"LFPZ",48.8114013671875,2.0747199058532715,371,1,"E","Europe/Paris","airport","OurAirports"
7839,"Lawrence J Timmerman Airport","Milwaukee","United States","MWC","KMWC",43.110401,-88.034401,745,-6,"A","America/Chicago","airport","OurAirports"
7840,"Southern Wisconsin Regional Airport","Janesville","United States","JVL","KJVL",42.620300293,-89.0416030884,808,-6,"A","America/Chicago","airport","OurAirports"
7841,"Mantsonyane Airport","Mantsonyane","Lesotho",\N,"FXMN",-29.546100616455078,28.270999908447266,7100,2,"U","Africa/Maseru","airport","OurAirports"
7846,"Arlington Municipal Airport","Arlington","United States",\N,"KGKY",32.66389846801758,-97.09429931640625,628,-6,"A","America/Chicago","airport","OurAirports"
7847,"Gwinnett County Briscoe Field","Lawrenceville","United States","LZU","KLZU",33.97809982,-83.96240234,1061,-5,"A","America/New_York","airport","OurAirports"
7848,"Bowling Green Warren County Regional Airport","Bowling Green","United States","BWG","KBWG",36.964500427199994,-86.41970062259999,547,-6,"A","America/Chicago","airport","OurAirports"
7849,"Richard Lloyd Jones Jr Airport","Tulsa","United States","RVS","KRVS",36.039600372314,-95.984596252441,638,-6,"A","America/Chicago","airport","OurAirports"
7853,"Al Minhad Air Base","Minhad AB","United Arab Emirates","NHD","OMDM",25.0268001556,55.3661994934,165,4,"U","Asia/Dubai","airport","OurAirports"
7854,"Kirovograd Airport","Kirovograd","Ukraine","KGO","UKKG",48.54280090332031,32.28499984741211,568,2,"E","Europe/Kiev","airport","OurAirports"
7855,"Roitzschjora Airfield","Roitzschjora","Germany",\N,"EDAW",51.577778,12.494444,289,1,"U","Europe/Berlin","airport","OurAirports"
7856,"El Alamein International Airport","Dabaa City","Egypt","DBB","HEAL",30.92449951171875,28.46139907836914,143,2,"N","Africa/Cairo","airport","OurAirports"
7857,"Bryce Canyon Airport","Bryce Canyon","United States","BCE","KBCE",37.706401825,-112.144996643,7590,-7,"A","America/Denver","airport","OurAirports"
7859,"Burlington Alamance Regional Airport","Burlington","United States",\N,"KBUY",36.048500061035156,-79.47489929199219,617,-5,"A","America/New_York","airport","OurAirports"
7861,"Chkalovskiy Air Base","Shchyolkovo","Russia","CKL","UUMU",55.8783,38.061699,499,3,"N","Europe/Moscow","airport","OurAirports"
7862,"Tengchong Tuofeng Airport","Tengchong","China","TCZ","ZUTC",24.9380555556,98.48583333330001,6250,8,"N","Asia/Shanghai","airport","OurAirports"
7863,"Belbek Airport","Sevastopol","Ukraine","UKS","UKFB",44.688999176,33.570999145500004,344,3,"U","Europe/Simferopol","airport","OurAirports"
7867,"De Peel Air Base","Deurne","Netherlands",\N,"EHDP",51.51729965209961,5.855720043182373,98,1,"E","Europe/Amsterdam","airport","OurAirports"
7868,"Camp Bastion Airport","Camp Bastion","Afghanistan","OAZ","OAZI",31.863800048799998,64.2246017456,2943,4.5,"N","Asia/Kabul","airport","OurAirports"
7869,"New Century Aircenter Airport","Olathe","United States","JCI","KIXD",38.8308982849,-94.890296936,1087,-6,"A","America/Chicago","airport","OurAirports"
7870,"Easton Newnam Field","Easton","United States","ESN","KESN",38.8041992188,-76.06900024410001,72,-5,"A","America/New_York","airport","OurAirports"
7871,"Stafsberg Airport","Hamar","Norway","HMR","ENHA",60.81809997558594,11.067999839782715,713,1,"E","Europe/Oslo","airport","OurAirports"
7872,"Ringebu Airfield Frya","Frya","Norway",\N,"ENRI",61.545440673,10.061588287,571,1,"E","Europe/Oslo","airport","OurAirports"
7875,"Yuba County Airport","Yuba City","United States","MYV","KMYV",39.09780121,-121.5699997,64,-8,"A","America/Los_Angeles","airport","OurAirports"
7879,"Phillip Island Airport","Phillip Island","Australia",\N,"YPID",-38.52330017089844,145.32699584960938,13,10,"O","Australia/Hobart","airport","OurAirports"
7880,"Halliburton Field","Duncan","United States","DUC","KDUC",34.47090149,-97.9598999,1114,-6,"A","America/Chicago","airport","OurAirports"
7885,"Garner Field","Uvalde","United States","UVA","KUVA",29.2112998962,-99.743598938,942,-6,"A","America/Chicago","airport","OurAirports"
7886,"Lewis University Airport","Lockport","United States","LOT","KLOT",41.6072998,-88.09619904,679,-6,"A","America/Chicago","airport","OurAirports"
7888,"Buchanan Field","Concord","United States","CCR","KCCR",37.9897003174,-122.056999207,26,-8,"A","America/Los_Angeles","airport","OurAirports"
7889,"Ocean Reef Club Airport","Ocean Reef Club Airport","United States","OCA","07FA",25.325399398804,-80.274803161621,8,-5,"A","America/New_York","airport","OurAirports"
7892,"Strasbourg Neuhof Airfield","Strasbourg Neudorf","France",\N,"LFGC",48.554401,7.77806,456,1,"E","Europe/Paris","airport","OurAirports"
7893,"Nannhausen Airport","Nannhausen","Germany",\N,"EDRN",49.9702796936,7.47916698456,1224,1,"E","Europe/Berlin","airport","OurAirports"
7894,"Yushu Batang Airport","Yushu","China","YUS","ZYLS",32.836388888900004,97.0363888889,12816,8,"U","Asia/Shanghai","airport","OurAirports"
7898,"Lianshui Airport","Huai An","China","HIA","ZSSH",33.7908333333,119.125,28,8,"N","Asia/Shanghai","airport","OurAirports"
7902,"Toronto/Oshawa Executive Airport","Oshawa","Canada","YOO","CYOO",43.922798,-78.894997,460,-5,"A","America/Toronto","airport","OurAirports"
7903,"Marl-Loemühle Airfield","Recklinghausen","Germany",\N,"EDLM",51.647202,7.16333,240,1,"U","Europe/Berlin","airport","OurAirports"
7904,"Färila Air Base","Farila","Sweden",\N,"ESNF",61.897998809814,15.705300331116,0,1,"E","Europe/Stockholm","airport","OurAirports"
7905,"Lahr Airport","Lahr","Germany","LHA","EDTL",48.3693008423,7.82772016525,511,1,"E","Europe/Berlin","airport","OurAirports"
7906,"Monywar Airport","Monywa","Burma","NYW","VYMY",22.221638,95.093479,298,6.5,"N","Asia/Rangoon","airport","OurAirports"
7907,"Ohio University Snyder Field","Athens","United States","ATO","KUNI",39.2109985352,-82.23139953610001,766,-5,"U","America/New_York","airport","OurAirports"
7908,"Springfield-Beckley Municipal Airport","Springfield","United States","SGH","KSGH",39.840301513672,-83.840202331543,1051,-5,"A","America/New_York","airport","OurAirports"
7909,"Sun Island Resort and SPA","South Aari Atoll","Maldives",\N,\N,3.488334,72.862989,0,-3,"N","America/Sao_Paulo","airport","OurAirports"
7910,"Fes Sefrou Airport","Fes","Morocco",\N,"GMFU",34.00809860229492,-4.965559959411621,1539,0,"U","Africa/Casablanca","airport","OurAirports"
7911,"Herrera Airport","Santo Domingo","Dominican Republic","HEX","MDHE",18.4696998596,-69.9693984985,190,-4,"U","America/Santo_Domingo","airport","OurAirports"
7912,"Cooinda Airport","Cooinda","Australia","CDA","YCOO",-12.903300285339355,132.53199768066406,13,9.5,"U","Australia/Darwin","airport","OurAirports"
7913,"Jabiru Airport","Jabiru","Australia","JAB","YJAB",-12.658300399780273,132.89300537109375,85,9.5,"U","Australia/Darwin","airport","OurAirports"
7918,"Regensburg-Oberhub Airport","Regensburg","Germany",\N,"EDNR",49.141944885253906,12.081944465637207,1299,1,"E","Europe/Berlin","airport","OurAirports"
7924,"Hastings Airport","Freetown","Sierra Leone","HGS","GFHA",8.397130012512207,-13.12909984588623,60,0,"N","Africa/Freetown","airport","OurAirports"
7925,"Philip Billard Municipal Airport","Topeka","United States","TOP","KTOP",39.068698883057,-95.622497558594,881,-6,"A","America/Chicago","airport","OurAirports"
7928,"Benson Airstrip","Uvalde","United States",\N,"2XS8",29.229400634765625,-99.82389831542969,929,-6,"A","America/Chicago","airport","OurAirports"
7929,"Rough River State Park Airport","Null","United States",\N,"K2I3",37.610022,-86.507262,577,-6,"A","America/Chicago","airport","OurAirports"
7930,"Smyrna Airport","Smyrna","United States","MQY","KMQY",36.0089988708,-86.5201034546,543,-6,"A","America/Chicago","airport","OurAirports"
7931,"Franklin County Airport","Sewanee","United States","UOS","KUOS",35.205101013184,-85.898101806641,1953,-6,"A","America/Chicago","airport","OurAirports"
7932,"Ngari Gunsa Airport","Shiquanhe","China","NGQ","ZUAL",32.1,80.0530555556,14022,8,"N","Asia/Shanghai","airport","OurAirports"
7933,"Cochstedt Airport","Cochstedt","Germany","CSO","EDBC",51.8563995361,11.42029953,594,1,"E","Europe/Berlin","airport","OurAirports"
7935,"Collin County Regional At Mc Kinney Airport","DALLAS","United States",\N,"KTKI",33.17789841,-96.59049988,585,-6,"A","America/Chicago","airport","OurAirports"
7936,"Chicago Executive Airport","Chicago-Wheeling","United States","PWK","KPWK",42.114222,-87.901494,647,-6,"A","America/Chicago","airport","OurAirports"
7938,"Southwest Washington Regional Airport","Kelso","United States","KLS","KKLS",46.11800003049999,-122.898002625,20,-8,"A","America/Los_Angeles","airport","OurAirports"
7939,"Benešov Airport","Benesov","Czech Republic",\N,"LKBE",49.74079895019531,14.644700050354004,1319,1,"U","Europe/Prague","airport","OurAirports"
7941,"Bougouni Airport","Bougouni","Mali",\N,"GABG",11.449999809265137,-7.517000198364258,1139,0,"N","Africa/Bamako","airport","OurAirports"
7946,"Tureia Airport","Tureia","French Polynesia","ZTA","NTGY",-20.78969955444336,-138.57000732421875,12,-10,"N",\N,"airport","OurAirports"
7947,"McMurdo Station Ice Runway","Ross Island","Antarctica",\N,"NZIR",-77.85399627685547,166.468994140625,1,12,"N","Antarctica/South_Pole","airport","OurAirports"
7948,"Keekorok Airport","Keekorok","Kenya",\N,"HKKE",-1.5829999446868896,35.25,5800,3,"N","Africa/Nairobi","airport","OurAirports"
7962,"Puerto Obaldia Airport","Puerto Obaldia","Panama","PUE","MPOA",8.667,-77.418,223,-5,"U","America/Panama","airport","OurAirports"
7963,"Kerch Airport","Kerch","Ukraine","KHC","UKFK",45.372501373291016,36.40140151977539,171,3,"E","Europe/Simferopol","airport","OurAirports"
7976,"Ukunda Airstrip","Ukunda","Kenya","UKA","HKUK",-4.29333,39.571098,98,3,"U","Africa/Nairobi","airport","OurAirports"
7978,"Wilmington Airpark","Wilmington","United States","ILN","KILN",39.427898407,-83.792098999,1077,-5,"U","America/New_York","airport","OurAirports"
7979,"Marana Regional Airport","Tucson","United States","AVW","KAVQ",32.4095993042,-111.218002319,2031,-7,"U","America/Phoenix","airport","OurAirports"
7980,"Casa Grande Municipal Airport","Casa Grande","United States","CGZ","KCGZ",32.954899,-111.766998,1464,-7,"U","America/Phoenix","airport","OurAirports"
7981,"Mobile Airport","Mobile","United States",\N,"1AZ0",33.111900329589844,-112.26899719238281,1261,-7,"U","America/Phoenix","airport","OurAirports"
7982,"Buckeye Municipal Airport","Buckeye","United States","BXK","KBXK",33.42039871,-112.685997,1033,-7,"U","America/Phoenix","airport","OurAirports"
7983,"Gila Bend Municipal Airport","Gila Bend","United States",\N,"KE63",32.95809937,-112.6780014,789,-7,"U","America/Phoenix","airport","OurAirports"
7984,"McMinn County Airport","Athens","United States","MMI","KMMI",35.39730072,-84.56259918,875,-5,"N","America/New_York","airport","OurAirports"
7985,"Sterling Municipal Airport","Sterling","United States","STK","KSTK",40.61529922,-103.2649994,4040,-7,"A","America/Denver","airport","OurAirports"
7986,"Rawlins Municipal Airport/Harvey Field","Rawlins","United States","RWL","KRWL",41.80559921,-107.1999969,6813,-7,"A","America/Denver","airport","OurAirports"
7987,"Mackenzie Airport","Mackenzie British Columbia","Canada",\N,"CYZY",55.304402,-123.132004,2264,-8,"A","America/Vancouver","airport","OurAirports"
7990,"Essex County Airport","Caldwell","United States","CDW","KCDW",40.875198364300005,-74.2814025879,173,-5,"A","America/New_York","airport","OurAirports"
7991,"Lee C Fine Memorial Airport","Kaiser Lake Ozark","United States","AIZ","KAIZ",38.0960006714,-92.54949951170002,869,-6,"A","America/Chicago","airport","OurAirports"
7998,"Thomasville Regional Airport","Thomasville","United States","TVI","KTVI",30.901599884033,-83.881301879883,264,-5,"A","America/New_York","airport","OurAirports"
7999,"Henderson Executive Airport","Henderson","United States","HSH","KHND",35.9728012085,-115.134002686,2492,-8,"A","America/Los_Angeles","airport","OurAirports"
8000,"Gostomel Airport","Kiev","Ukraine","GML","UKKM",50.60350036621094,30.1919002532959,517,2,"E","Europe/Kiev","airport","OurAirports"
8005,"Henry Tift Myers Airport","Tifton","United States","TMA","KTMA",31.4290008545,-83.4885025024,355,-5,"A","America/New_York","airport","OurAirports"
8006,"Landshut Airport","Landshut","Germany",\N,"EDML",48.51166534423828,12.033332824707031,1312,1,"E","Europe/Berlin","airport","OurAirports"
8007,"Itzehoe/Hungriger Wolf Airport","Itzehoe","Germany",\N,"EDHF",53.99444580078125,9.578611373901367,89,1,"E","Europe/Berlin","airport","OurAirports"
8029,"Radom Airport","RADOM","Poland","RDO","EPRA",51.3891983032,21.213300705,610,1,"E","Europe/Warsaw","airport","OurAirports"
8030,"Phoenix Deer Valley Airport","Phoenix ","United States","DVT","KDVT",33.6883010864,-112.083000183,1478,-7,"A","America/Phoenix","airport","OurAirports"
8031,"Calgary / Springbank Airport","Calgary","Canada",\N,"CYBW",51.103099823,-114.374000549,3940,-7,"A","America/Edmonton","airport","OurAirports"
8032,"Golden Airport","Golden","Canada",\N,"CYGE",51.299196,-116.982002,2575,-7,"A","America/Edmonton","airport","OurAirports"
8033,"Revelstoke Airport","Revelstoke","Canada","YRV","CYRV",50.9667015076,-118.182998657,1459,-8,"A","America/Vancouver","airport","OurAirports"
8034,"Republic Airport","Farmingdale","United States","FRG","KFRG",40.7288017273,-73.4133987427,82,-5,"A","America/New_York","airport","OurAirports"
8035,"Allstedt Airport","Allstedt","Germany",\N,"EDBT",51.38055419921875,11.446666717529297,932,1,"E","Europe/Berlin","airport","OurAirports"
8038,"General Freire Airport","Curico","Chile",\N,"SCIC",-34.96666717529297,-71.21639251708984,722,-4,"S","America/Santiago","airport","OurAirports"
8039,"Peine-Eddesse Airport","Peine","Germany",\N,"EDVP",52.402500152600005,10.228889465299998,249,1,"E","Europe/Berlin","airport","OurAirports"
8042,"South Texas Regional Airport at Hondo","Hondo","United States",\N,"KHDO",29.35950088501,-99.176696777344,930,-6,"A","America/Chicago","airport","OurAirports"
8043,"Zhongwei Shapotou Airport","Zhongwei","China","ZHY","ZLZW",37.573125,105.154454,8202,8,"N","Asia/Shanghai","airport","OurAirports"
8050,"McKinley National Park Airport","McKinley Park","United States","MCL","PAIN",63.7326011658,-148.910995483,1720,-9,"A","America/Anchorage","airport","OurAirports"
8051,"Lake Hood Airport","Anchorage","United States",\N,"PALH",61.186946,-149.965442,73,-9,"A","America/Anchorage","airport","OurAirports"
8052,"Prospect Creek Airport","Prospect Creek","United States","PPC","PAPR",66.814102172852,-150.64399719238,1095,-9,"A","America/Anchorage","airport","OurAirports"
8053,"Khwai River Lodge Airport","Khwai River","Botswana","KHW","FBKR",-19.149999618530273,23.783000946044922,3000,2,"N","Africa/Gaborone","airport","OurAirports"
8054,"Spremberg-Welzow Airport","Welzow","Germany",\N,"EDCY",51.575557708740234,14.136943817138672,374,1,"E","Europe/Berlin","airport","OurAirports"
8055,"Taichung Airport","Taichung","Taiwan","TXG","RCLG",24.18630027770996,120.65399932861328,369,8,"N","Asia/Taipei","airport","OurAirports"
8062,"Wheeling Ohio County Airport","Wheeling","United States","HLG","KHLG",40.1749992371,-80.6463012695,1195,-5,"A","America/New_York","airport","OurAirports"
8063,"Fitzgerald Municipal Airport","Fitzgerald","United States",\N,"KFZG",31.683700561523438,-83.27050018310547,365,-5,"A","America/New_York","airport","OurAirports"
